Date,observed,trend,seasonal,resid
1982-12-22,10.8,10.699178082191782,2.068522178436646,-1.9677002606284275
1982-12-23,15.6,10.692876712328768,1.9005465315568895,3.0065767561143417
1982-12-24,15.3,10.703835616438358,1.9777459227288836,2.618418460832759
1982-12-25,13.9,10.721917808219178,3.220850945559934,-0.04276875377911171
1982-12-26,13.0,10.728767123287671,2.5539103062905277,-0.28267742957819886
1982-12-27,15.3,10.727671232876713,3.2987504889389294,1.2735782781843588
1982-12-28,16.3,10.724109589041095,2.2669392256208165,3.308951185338089
1982-12-29,15.8,10.713972602739727,2.8235906715873322,2.262436725672942
1982-12-30,17.7,10.704383561643835,3.703134050582765,3.292482387773399
1982-12-31,16.3,10.716164383561644,3.8380198953316236,1.7458157211067333
1983-01-01,18.4,10.738630136986302,5.165980321511228,2.495389541502469
1983-01-02,15.0,10.757534246575343,3.082373015575155,1.160092737849502
1983-01-03,10.9,10.767945205479453,3.0711705802631313,-2.939115785742584
1983-01-04,11.4,10.779452054794522,2.415523700506662,-1.7949757553011834
1983-01-05,14.8,10.782191780821918,3.1934232438856567,0.8243849752924257
1983-01-06,12.1,10.784109589041098,3.359267992744105,-2.043377581785203
1983-01-07,12.8,10.793698630136987,2.649344096244865,-0.6430427263818514
1983-01-08,16.2,10.80986301369863,3.205873776610162,2.1842632096912076
1983-01-09,15.5,10.808767123287671,3.4375023915264484,1.2537304851858804
1983-01-10,13.0,10.811232876712328,2.858689606138321,-0.6699224828506489
1983-01-11,10.5,10.806849315068494,3.757593715727361,-4.064443030795855
1983-01-12,9.1,10.803835616438356,4.23558458330727,-5.939420199745626
1983-01-13,10.5,10.81150684931507,4.169526744646691,-4.481033593961761
1983-01-14,11.8,10.82027397260274,4.269404979045475,-3.289678951648214
1983-01-15,12.7,10.828219178082191,4.690622635057652,-2.8188418131398443
1983-01-16,12.7,10.829315068493152,4.59013557265278,-2.719450641145933
1983-01-17,11.5,10.833424657534247,4.366025983611684,-3.6994506411459307
1983-01-18,13.8,10.839726027397262,3.0655084798065095,-0.10523450720377081
1983-01-19,13.3,10.840091324200912,2.9651736244031612,-0.505264948604073
1983-01-20,11.6,10.84054794520548,3.600089910552324,-2.8406378557578034
1983-01-21,15.4,10.852602739726027,3.766969667021122,0.7804275932528513
1983-01-22,12.4,10.86109589041096,3.244503913596464,-1.7055998040074236
1983-01-23,16.9,10.843013698630138,2.911231463063739,3.145754838306122
1983-01-24,14.7,10.818904109589043,3.5332101540835272,0.3478857363274286
1983-01-25,10.6,10.815068493150687,2.821611980567544,-3.036680473718231
1983-01-26,15.6,10.839178082191783,3.2433775817852006,1.5174443360230163
1983-01-27,10.7,10.852054794520548,2.410500869456433,-2.5625556639769815
1983-01-28,12.6,10.8627397260274,3.2765587081170118,-1.5392984341444116
1983-01-29,13.8,10.873424657534247,4.086513046016555,-1.1599377035508018
1983-01-30,14.3,10.881369863013699,4.785082300202248,-1.3664521632159463
1983-01-31,14.0,10.875890410958906,4.929435420445778,-1.8053258314046845
1983-02-01,18.1,10.875068493150685,4.485812893809554,2.7391186130397625
1983-02-02,17.3,10.872876712328768,3.808704826838473,2.6184184608327596
1983-02-03,13.0,10.887945205479452,2.397654598527972,-0.28559980400742413
1983-02-04,16.0,10.894246575342466,2.7422512499739375,2.3635021746835965
1983-02-05,14.9,10.89972602739726,3.508400412835429,0.49187355976731073
1983-02-06,16.2,10.915068493150686,3.384930093200725,1.9000014136485879
1983-02-07,20.3,10.930410958904112,5.040181234753236,4.329407806342653
1983-02-08,22.5,10.942191780821918,4.128857033839994,7.428951185338088
1983-02-09,17.2,10.940000000000001,4.3278220262296445,1.9321779737703535
1983-02-10,15.9,10.939178082191782,3.9045343549967675,1.0562875628114505
1983-02-11,16.8,10.938356164383562,3.881916394570589,1.97972744104585
1983-02-12,13.8,10.929589041095891,3.7823730155751543,-0.9119620566710447
1983-02-13,12.8,10.926849315068495,3.682525222576676,-1.8093745376451698
1983-02-14,14.0,10.94821917808219,4.3827687537791125,-1.3309879318613032
1983-02-15,17.5,10.964931506849315,6.005295390004378,0.5297731031463071
1983-02-16,21.5,10.96246575342466,5.561490214966326,4.976044031609015
1983-02-17,16.8,10.965205479452056,5.339207109943496,0.49558741060444866
1983-02-18,13.6,10.955342465753425,4.139907262150496,-1.4952497279039214
1983-02-19,14.5,10.943835616438356,4.208035116031775,-0.6518707324701314
1983-02-20,14.2,10.935890410958905,4.2409118283605425,-0.976802239319448
1983-02-21,15.7,10.948219178082192,4.740363883155062,0.011416938762744522
1983-02-22,19.7,10.963013698630137,3.9829818435812436,4.754004457788619
1983-02-23,17.4,10.954520547945206,4.3609118283605435,2.084567623694249
1983-02-24,14.4,10.959452054794522,3.2158585559100104,0.22468938929546844
1983-02-25,16.9,10.953698630136987,2.5156759075081836,3.430625462354828
1983-02-26,19.1,10.964109589041096,2.937471950126144,5.198418460832762
1983-02-27,20.4,10.963287671232877,3.6144886928963116,5.82222363587081
1983-02-28,20.1,10.947123287671232,3.3385373991367984,5.8143393131919705
1983-03-01,19.9,10.943013698630136,3.871748966868915,5.085237334500948
1983-03-02,22.0,10.94958904109589,5.325660686808031,5.724750272096078
1983-03-03,20.5,10.966301369863015,3.6477002606284277,5.885998369508558
1983-03-04,22.1,10.96794520547945,4.748430854235733,6.383623940284818
1983-03-05,20.6,10.969041095890411,5.271809849669523,4.359149054440067
1983-03-06,15.0,10.970958904109589,4.938506957736495,-0.9094658618460834
1983-03-07,20.6,10.984657534246574,6.216254294113967,3.39908817163946
1983-03-08,21.5,10.990684931506848,4.927334963824774,5.581980104668378
1983-03-09,16.2,11.00931506849315,2.9275784950272095,2.26310643647964
1983-03-10,14.1,11.015890410958903,2.095554141906966,0.9885554471341305
1983-03-11,14.5,11.029041095890411,3.152388236275307,0.31857066783428145
1983-03-12,21.1,11.03945205479452,4.253849423489919,5.806698521715562
1983-03-13,15.9,11.0413698630137,3.2782025437334497,1.5804275932528515
1983-03-14,15.2,11.03178082191781,2.911414111465565,1.2568050666166246
1983-03-15,13.1,11.0413698630137,2.9326926502783515,-0.874062513292051
1983-03-16,13.2,11.04082191780822,3.86441258939555,-1.7052345072037705
1983-03-17,12.5,11.034246575342465,3.042525222576677,-1.5767717979191418
1983-03-18,15.2,11.02027397260274,3.4112923458643483,0.7684336815329118
1983-03-19,17.6,11.00986301369863,3.000363883155064,3.5897731031463067
1983-03-20,15.5,11.006027397260274,3.8912314630637392,0.6027411396759867
1983-03-21,16.7,11.023287671232877,4.4933014782844385,1.1834108504826837
1983-03-22,16.3,11.049041095890411,4.493057947082004,0.7579009570275854
1983-03-23,15.1,11.06082191780822,4.237319743124621,-0.19814166093284058
1983-03-24,12.7,11.069589041095892,4.200942269760846,-2.5705313108567385
1983-03-25,10.0,11.087671232876714,3.645660686808032,-4.733331919684746
1983-03-26,11.4,11.085479452054795,2.45689356352036,-2.1423730155751546
1983-03-27,12.6,11.074794520547945,2.735401934905443,-1.2101964554533882
1983-03-28,10.7,11.063287671232878,1.9020990429724147,-2.2653867142052935
1983-03-29,10.0,11.066575342465754,2.2884004128354283,-3.354975755301182
1983-03-30,13.9,11.087397260273972,2.5550061967014868,0.25759654302454127
1983-03-31,13.4,11.09917808219178,2.1237428785888537,0.17707903921936596
1983-04-01,12.5,11.10821917808219,1.735249727903922,-0.3434689059861129
1983-04-02,12.8,11.11013698630137,1.8464217218156411,-0.15655870811701056
1983-04-03,7.8,11.13150684931507,0.9918402910698271,-4.323347140384897
1983-04-04,11.1,11.116438356164384,2.1132405954838296,-2.1296789516482137
1983-04-05,10.7,11.115342465753425,2.0230427263818513,-2.4383851921352773
1983-04-06,7.1,11.123287671232877,1.656832680719751,-5.680120351952628
1983-04-07,6.7,11.126301369863015,3.0352801693042264,-7.461581539167241
1983-04-08,5.7,11.104109589041098,1.868704826838472,-7.272814415879569
1983-04-09,9.1,11.09068493150685,1.101459773566022,-3.0921447050728723
1983-04-10,15.2,11.083561643835615,1.5468479014199032,2.5695904547444806
1983-04-11,15.5,11.08054794520548,0.6251736244031604,3.79427843039136
1983-04-12,11.1,11.08986301369863,1.6796332895477568,-1.6694963032463863
1983-04-13,11.7,11.094246575342465,3.4896485102479096,-2.8838950855903756
1983-04-14,11.5,11.094520547945205,3.1224338983757636,-2.7169544463209685
1983-04-15,9.8,11.110410958904112,3.590013807051562,-4.900424765955673
1983-04-16,6.2,11.122191780821918,2.3902573382539973,-7.312449119075915
1983-04-17,6.7,11.127671232876711,-1.5200927378495026,-2.9075784950272086
1983-04-18,7.5,11.136164383561644,-0.8889511853380875,-2.747213198223556
1983-04-19,8.8,11.14767123287671,-0.9911734075603095,-1.3564978253164006
1983-04-20,8.0,11.154246575342466,0.33101837326160777,-3.4852649486040734
1983-04-21,10.4,11.156986301369862,-1.0579009570275855,0.3009146556577236
1983-04-22,14.5,11.161369863013698,-0.4905341381539171,3.8291642751402186
1983-04-23,16.5,11.154520547945207,0.9332101540835253,4.412269297971267
1983-04-24,14.1,11.157260273972604,0.7437733199891574,2.1989664060382386
1983-04-25,10.5,11.169863013698631,-0.2680683847292599,-0.40179462896937107
1983-04-26,12.6,11.177260273972603,-0.7910516419590922,2.2137913679864885
1983-04-27,13.0,11.167945205479452,-0.15854022643397747,1.9905950209545258
1983-04-28,8.7,11.168219178082193,0.21972461374866983,-2.6879437918308637
1983-04-29,10.1,11.176712328767124,0.7639255269906791,-1.8406378557578034
1983-04-30,12.0,11.176712328767124,0.42955718604699655,0.3937304851858795
1983-05-01,12.5,11.165753424657535,0.04952674464669157,1.284719830695774
1983-05-02,13.5,11.173424657534248,-0.29549608640353664,2.6220714288692886
1983-05-03,13.7,11.176712328767124,1.269435420445778,1.2538522507870973
1983-05-04,13.5,11.186849315068494,0.5350975209023998,1.7780531640291057
1983-05-05,10.7,11.195342465753427,-0.19878375763641315,-0.2965587081170146
1983-05-06,13.0,11.191232876712329,0.7351279623027042,1.0736391609849671
1983-05-07,11.6,11.176438356164383,0.3343364858947895,0.08922515794082764
1983-05-08,13.0,11.148493150684931,-0.6877639707262146,2.539270820041283
1983-05-09,11.2,11.14191780821918,-1.9670333771189095,2.0251155688997287
1983-05-10,13.5,11.15150684931507,-1.0696817789453932,3.418174929630324
1983-05-11,12.9,11.152602739726028,-0.8156482934050583,2.563045553679031
1983-05-12,6.8,11.134246575342466,-0.5155569692041448,-3.8186896061383218
1983-05-13,10.0,11.133972602739728,-0.36079289005650395,-0.7731797126832244
1983-05-14,14.5,11.138904109589042,-0.4833195262817709,3.844415416692729
1983-05-15,11.7,11.138082191780823,-1.6940957819895333,2.2560135902087097
1983-05-16,6.7,11.132602739726028,-1.539483909843414,-2.893118829882614
1983-05-17,4.6,11.119452054794522,-1.9735782781843587,-4.545873776610163
1983-05-18,4.9,11.108219178082193,-1.7864245491128212,-4.421794628969371
1983-05-19,7.4,11.094520547945205,-0.4875813223243891,-3.2069392256208156
1983-05-20,8.3,11.096438356164384,-1.532147532370051,-1.2642908237943324
1983-05-21,7.5,11.092602739726027,-1.542375842872334,-2.0502268968536934
1983-05-22,6.2,11.088219178082191,-2.5193317028418925,-2.3688874752402986
1983-05-23,7.8,11.08109589041096,-3.707398673922563,0.42630278351160245
1983-05-24,13.2,11.097260273972603,-1.7401840620504163,3.8429237880778127
1983-05-25,11.9,11.100821917808219,-1.206607197514647,2.005785279706429
1983-05-26,6.5,11.096712328767124,-2.761736573465941,-1.834975755301183
1983-05-27,8.3,11.096986301369864,-2.0279770605283463,-0.7690092408415166
1983-05-28,12.1,11.104657534246577,-1.5950090239986665,2.5903514897520887
1983-05-29,9.3,11.109315068493151,-1.7395752340443278,-0.0697398344488227
1983-05-30,7.5,11.11917808219178,-1.6825280498738562,-1.936650032317924
1983-05-31,9.3,11.128767123287671,-1.7917517941660934,-0.037015329121577345
1983-06-01,11.0,11.132876712328766,-2.1143088717916636,1.9814321594628974
1983-06-02,10.8,11.123561643835615,-2.614704609995621,2.291142966160007
1983-06-03,5.3,11.126575342465753,-4.393152098580097,-1.433423243885656
1983-06-04,7.6,11.133424657534245,-4.170655903755135,0.6372312462208889
1983-06-05,5.6,11.139452054794521,-4.215617852004754,-1.3238342027897678
1983-06-06,7.2,11.139726027397261,-3.2277030879256072,-0.7120229394716535
1983-06-07,9.6,11.146027397260275,-2.4506254623548305,0.9045980650945555
1983-06-08,7.0,11.147397260273973,-3.2079466191280415,-0.9394506411459314
1983-06-09,8.3,11.15150684931507,-3.976926832217844,1.1254199829027756
1983-06-10,7.8,11.153698630136986,-3.6345828443944037,0.28088421425741705
1983-06-11,4.7,11.147945205479452,-2.7240805612893815,-3.7238646441900705
1983-06-12,6.8,11.147397260273973,-2.4016452492650275,-1.9457520110089455
1983-06-13,7.2,11.158082191780823,-4.510868993557265,0.5527868017764428
1983-06-14,8.3,11.147945205479452,-4.24462850649486,1.3966833010154085
1983-06-15,9.5,11.136986301369863,-2.31187355976731,0.6748872583974475
1983-06-16,4.7,11.133150684931508,-3.355891824607494,-3.0772588603240134
1983-06-17,3.0,11.136164383561644,-5.011843118367008,-3.124321265194636
1983-06-18,1.5,11.133424657534247,-5.2331520985800974,-4.40027255895415
1983-06-19,2.5,11.13890410958904,-4.154765492796231,-4.4841386167928095
1983-06-20,6.2,11.13972602739726,-3.866059252309168,-1.0736667750880908
1983-06-21,11.6,11.15808219178082,-3.279057730239153,3.720975538458332
1983-06-22,6.6,11.174520547945205,-3.5468202873167773,-1.027700260628428
1983-06-23,6.6,11.178356164383562,-3.5691642751402175,-1.0091918892433447
1983-06-24,8.0,11.1813698630137,-4.802588932674466,1.621219069660766
1983-06-25,7.9,11.177260273972603,-4.168707654135652,0.8914473801630489
1983-06-26,3.3,11.187123287671234,-5.146394107712517,-2.7407291799587172
1983-06-27,3.9,11.192602739726027,-4.6340653405892285,-2.658537399136798
1983-06-28,6.0,11.188767123287672,-4.311051641959091,-0.8777154813285808
1983-06-29,4.0,11.174520547945205,-4.2781140468297165,-2.8964065011154885
1983-06-30,5.5,11.175342465753424,-4.866515873313734,-0.80882659243969
1983-07-01,8.5,11.182739726027396,-4.621584366464418,1.938844640437022
1983-07-02,9.8,11.187397260273972,-3.3201551427201266,1.9327578824461553
1983-07-03,9.5,11.19041095890411,-4.948785279706428,3.258374320802318
1983-07-04,7.2,11.196164383561644,-4.717442813953003,0.7212784303913589
1983-07-05,8.1,11.213150684931506,-4.377018156418758,1.2638674714872513
1983-07-06,8.0,11.214794520547944,-5.109955751548133,1.8951612310001895
1983-07-07,8.5,11.204383561643835,-5.07656153541419,2.3721779737703548
1983-07-08,8.8,11.215890410958904,-3.8206102416546774,1.404719830695774
1983-07-09,8.3,11.224931506849314,-4.064598065094556,1.139666558245242
1983-07-10,2.4,11.216164383561644,-5.0195143512437195,-3.796650032317924
1983-07-11,4.9,11.21041095890411,-4.351203848960614,-1.9592071099434953
1983-07-12,5.9,11.216438356164383,-3.971843118367006,-1.3445952377973769
1983-07-13,6.7,11.221917808219178,-3.6610973040595476,-0.8608205041596304
1983-07-14,8.4,11.236164383561643,-5.684993803298514,2.8488294197368713
1983-07-15,6.5,11.252602739726028,-5.686637638914951,0.9340348991889238
1983-07-16,7.9,11.271232876712329,-4.608098826129563,1.2368659494172345
1983-07-17,4.1,11.285753424657536,-5.14965133754509,-2.036102087112446
1983-07-18,5.4,11.300821917808218,-5.5592708200412835,-0.34155109776693404
1983-07-19,7.5,11.30054794520548,-4.1352525552011015,0.33470460999562146
1983-07-20,3.9,11.295342465753425,-4.623552910350772,-2.771789555402653
1983-07-21,2.5,11.292328767123287,-4.847591469457823,-3.9447372976654638
1983-07-22,5.3,11.30109589041096,-4.384476299493339,-1.6166195909176206
1983-07-23,6.6,11.294794520547946,-4.62779441212652,-0.06700010842142579
1983-07-24,0.0,11.295616438356163,-5.606302783511603,-5.68931365484456
1983-07-25,0.7,11.278082191780822,-5.428190150330478,-5.149892041450345
1983-07-26,7.6,11.275616438356163,-5.272117090969746,1.5965006526135825
1983-07-27,12.3,11.298082191780821,-4.504780713496383,5.506698521715562
1983-07-28,9.2,11.293424657534246,-5.116439769812974,3.0230151122787277
1983-07-29,9.6,11.294794520547946,-4.192878125977357,2.498083605429411
1983-07-30,9.5,11.28931506849315,-3.392847684577052,1.603532616083903
1983-07-31,10.0,11.291780821917808,-3.171051641959091,1.8792708200412833
1983-08-01,7.7,11.288493150684932,-2.86048847605346,-0.7280046746314719
1983-08-02,8.0,11.283287671232877,-2.4821627530702024,-0.8011249181626745
1983-08-03,8.3,11.273972602739725,-2.8491642751402178,-0.12480832759950689
1983-08-04,8.3,11.256986301369862,-3.25945346844311,0.3024671670732486
1983-08-05,4.5,11.256986301369862,-3.6897731031463064,-3.0672131982235555
1983-08-06,6.5,11.255890410958902,-3.054095781989533,-1.7017946289693686
1983-08-07,9.4,11.253972602739724,-3.2646589478951644,1.4106863451554408
1983-08-08,9.4,11.252054794520546,-3.241827897666854,1.3897731031463079
1983-08-09,10.5,11.245753424657533,-3.1639892370884675,2.4182358124309347
1983-08-10,10.7,11.225205479452054,-3.507155142720127,2.981949663268072
1983-08-11,9.9,11.221643835616437,-4.436957273618148,3.115313438001712
1983-08-12,7.6,11.220547945205478,-4.192786801776445,0.5722388565709666
1983-08-13,5.8,11.217808219178082,-4.626850728717084,-0.7909574904609977
1983-08-14,8.5,11.225479452054794,-3.9057548383061236,1.18027538625133
1983-08-15,13.8,11.227671232876713,-2.938266253831238,5.510595020954526
1983-08-16,14.3,11.227123287671233,-1.6805798002543737,4.753456512583141
1983-08-17,8.3,11.21917808219178,-2.055587410604449,-0.86359067158733
1983-08-18,5.3,11.203013698630137,-3.464537182293947,-2.4384765163361903
1983-08-19,3.0,11.202465753424658,-4.0086467713350435,-4.193818982089614
1983-08-20,5.2,11.204383561643835,-2.952817243176748,-3.051566318467087
1983-08-21,10.3,11.20931506849315,-2.2202449448510246,1.3109298763578745
1983-08-22,11.1,11.222191780821918,-3.419331702841892,3.2971399220199737
1983-08-23,10.5,11.230410958904109,-3.9629846708784213,3.2325737119743123
1983-08-24,9.0,11.216164383561644,-1.495465645003232,-0.7206987385584118
1983-08-25,13.0,11.213698630136985,-2.529377364942349,4.315678734805363
1983-08-26,6.4,11.212876712328768,-3.4533043055816184,-1.3595724067471493
1983-08-27,8.4,11.203561643835616,-3.541736573465941,0.738174929630325
1983-08-28,6.7,11.183287671232877,-3.6301079585496554,-0.8531797126832217
1983-08-29,8.3,11.168767123287672,-2.129803544546611,-0.7389635787410609
1983-08-30,11.2,11.144383561643835,-2.7283727987323037,2.783989237088468
1983-08-31,10.0,11.126849315068492,-3.817109480619671,2.690260165551179
1983-09-01,10.1,11.101095890410958,-3.7172616876211926,2.716165797210234
1983-09-02,10.6,11.06904109589041,-1.762406284272638,1.293365188382227
1983-09-03,10.9,11.037260273972603,-0.9961353558099291,0.8588750818373267
1983-09-04,5.7,11.013972602739724,-3.1978705156272804,-2.116102087112443
1983-09-05,9.5,11.012602739726027,-3.0217670148662457,1.5091642751402183
1983-09-06,10.4,11.00958904109589,-3.47972744104585,2.870138399949961
1983-09-07,11.1,10.98904109589041,-2.2355569692041453,2.3465158733137343
1983-09-08,12.2,10.982465753424657,-1.7794230270428055,2.996957273618148
1983-09-09,10.6,10.972602739726028,-3.1900775171493505,2.817474777423322
1983-09-10,8.8,10.970684931506849,-2.3792099372406743,0.20852500573382615
1983-09-11,9.2,10.944109589041096,-0.3016148078647238,-1.4424947811763729
1983-09-12,5.5,10.943287671232877,-2.1914778215633537,-3.2518098496695234
1983-09-13,7.1,10.932054794520546,-2.525054686099122,-1.3070001084214247
1983-09-14,6.5,10.92931506849315,-3.32462850649486,-1.1046865619982897
1983-09-15,4.3,10.932054794520546,-3.246637638914951,-3.3854171556055954
1983-09-16,5.0,10.927671232876712,-2.6468811701173873,-3.2807900627593245
1983-09-17,11.2,10.924931506849315,-1.0025584912741605,1.2776269844248445
1983-09-18,7.5,10.914520547945205,-1.63427843039136,-1.7802421175538452
1983-09-19,12.0,10.913424657534247,-1.667124701319822,2.7537000437855754
1983-09-20,13.6,10.906027397260274,-1.5025584912741603,4.196531094013886
1983-09-21,8.3,10.894520547945206,-2.7487076541356514,0.1541871061904465
1983-09-22,8.5,10.890958904109588,-3.7498339859469145,1.358875081837326
1983-09-23,12.9,10.901643835616438,-1.9723301807718767,3.970686345155439
1983-09-24,7.7,10.923013698630136,-1.484993803298513,-1.7380198953316228
1983-09-25,7.6,10.917534246575343,-1.8528781259773566,-1.4646561205979869
1983-09-26,3.5,10.910958904109588,-1.854674168595317,-5.5562847355142715
1983-09-27,10.4,10.901917808219176,-0.8222540772711162,0.32033626905194046
1983-09-28,15.4,10.89835616438356,-0.9570790392193659,5.458722874835805
1983-09-29,10.6,10.8986301369863,-1.8569877150184526,1.558357578032152
1983-09-30,9.6,10.903835616438355,-2.433273864181314,1.129438247742958
1983-10-01,9.3,10.899999999999999,-2.4540348991889243,0.8540348991889264
1983-10-02,13.9,10.891506849315068,0.15814166093284146,2.850351489752091
1983-10-03,7.7,10.89835616438356,0.05881137173953823,-3.2571675361230987
1983-10-04,9.5,10.893150684931506,-1.9626802568753776,0.569529571943872
1983-10-05,7.6,10.886301369863013,-1.6271855841204312,-1.6591157857425818
1983-10-06,6.9,10.893424657534247,-1.3814017180625926,-2.612022939471654
1983-10-07,6.8,10.90904109589041,-0.6271247013198218,-3.4819163945705887
1983-10-08,5.8,10.927671232876712,-1.8166528596151037,-3.311018373261608
1983-10-09,6.0,10.927397260273972,-1.0721779737703547,-3.8552192865036172
1983-10-10,8.3,10.912328767123288,-1.4728476845770517,-1.1394810825462356
1983-10-11,9.1,10.897534246575342,-2.530686345155438,0.7331520985800961
1983-10-12,12.5,10.897808219178081,-0.9316604699651795,2.533852250787098
1983-10-13,13.2,10.898630136986302,0.1668174600195992,2.134552402994098
1983-10-14,16.2,10.897534246575342,-0.42310643647963964,5.725572189904297
1983-10-15,12.5,10.90027397260274,-1.1135478367840532,2.713273864181313
1983-10-16,11.8,10.91835616438356,-1.5922388565709638,2.473882692187404
1983-10-17,10.6,10.926849315068491,-0.791477821563354,0.46462850649486254
1983-10-18,10.0,10.943835616438356,-2.201675690665332,1.2578400742269755
1983-10-19,12.2,10.94986301369863,-0.17908817163945664,1.4292251579408255
1983-10-20,8.9,10.964109589041096,-1.0576574258251492,-1.006452163215946
1983-10-21,10.3,10.971232876712328,-1.2584184608327595,0.5871855841204321
1983-10-22,7.5,10.959452054794522,-1.4929085673776612,-1.9665434874168604
1983-10-23,11.6,10.950410958904108,-0.7276726465253018,1.3772616876211936
1983-10-24,12.6,10.937260273972603,-0.5842023268905985,2.246942052917995
1983-10-25,12.9,10.938904109589041,-0.6849024790975999,2.6459983695085594
1983-10-26,11.7,10.932602739726027,-0.6087380955359566,1.3761353558099287
1983-10-27,14.0,10.920821917808219,0.25677179791914284,2.8224062842726383
1983-10-28,12.3,10.92904109589041,0.18943542044577893,1.1815234836638118
1983-10-29,9.0,10.935616438356165,-1.799605675444632,-0.13601076291153325
1983-10-30,9.2,10.92054794520548,0.22215992577302343,-1.9427078709785033
1983-10-31,9.8,10.912602739726026,-0.8230455536790303,-0.2895571860469949
1983-11-01,11.8,10.913424657534247,0.7887961510393862,0.09777919142636793
1983-11-02,10.6,10.916164383561643,0.2668783428202081,-0.5830427263818516
1983-11-03,12.6,10.904109589041095,1.465264948604074,0.2306254623548305
1983-11-04,11.0,10.88794520547945,0.9533623610850483,-0.8413075665644989
1983-11-05,8.2,10.8613698630137,0.4642299409937238,-3.125599804007424
1983-11-06,7.5,10.83917808219178,1.7407900627593258,-5.0799681449511045
1983-11-07,13.6,10.81917808219178,1.6288265924396905,1.1519953253685296
1983-11-08,14.8,10.803561643835616,0.8410640353620649,3.15537432080232
1983-11-09,10.9,10.785753424657534,1.5642603823940284,-1.4500138070515618
1983-11-10,7.7,10.776438356164384,2.6430122849815474,-5.719450641145931
1983-11-11,10.2,10.784931506849315,-0.5023758428723339,-0.08255566397698155
1983-11-12,10.8,10.770958904109587,0.11823298513375394,-0.08919188924334068
1983-11-13,10.8,10.748493150684931,0.0942756030941807,-0.042768753779111046
1983-11-14,12.5,10.729589041095888,1.9379285711307097,-0.167517612226598
1983-11-15,13.2,10.728219178082192,2.7826774295781993,-0.31089660766039184
1983-11-16,8.7,10.735068493150685,-0.9838979128875542,-1.0511705802631313
1983-11-17,5.7,10.742191780821916,-0.15147782156335338,-4.890713959258562
1983-11-18,9.8,10.747671232876712,1.2009727111611512,-2.148643944037863
1983-11-19,7.3,10.74876712328767,1.3321751464731757,-4.780942269760846
1983-11-20,10.8,10.754246575342464,2.10812644023269,-2.0623730155751527
1983-11-21,10.0,10.770410958904108,1.6293440962448655,-2.3997550551489737
1983-11-22,16.2,10.775068493150684,0.19716753612310003,5.227763970726215
1983-11-23,15.0,10.764383561643834,0.6992984341444086,3.5363180042117572
1983-11-24,14.5,10.755068493150684,1.9564065011154894,1.7885250057338262
1983-11-25,15.9,10.759178082191779,2.90164242196785,2.2391794958403715
1983-11-26,14.9,10.763287671232874,1.6906835178582602,2.4460288109088664
1983-11-27,14.2,10.747123287671231,3.490835724859782,-0.03795901253101386
1983-11-28,15.8,10.741643835616436,2.1362542941139675,2.922101870269597
1983-11-29,17.2,10.750958904109588,1.826878342820208,4.622162753070203
1983-11-30,17.6,10.752876712328765,2.629404979045475,4.217718308625761
1983-12-01,12.1,10.746575342465754,1.564412589395551,-0.21098793186130482
1983-12-02,11.4,10.741643835616436,1.0424338983757633,-0.38407773399219924
1983-12-03,13.0,10.756712328767122,1.9535754508871797,0.2897122203456981
1983-12-04,13.2,10.769863013698629,2.465599804007422,-0.03546281770605164
1983-12-05,12.0,10.774246575342463,2.1758889973103144,-0.9501355726527776
1983-12-06,15.3,10.774246575342465,3.0754628177060535,1.4502906069514823
1983-12-07,12.7,10.77835616438356,2.0508357248597813,-0.12919188924334168
1983-12-08,12.1,10.784657534246573,2.349831158649736,-1.0344886928963097
1983-12-09,13.8,10.78958904109589,2.049404979045474,0.9610059798586361
1983-12-10,10.9,10.778904109589039,2.5396332895477585,-2.418537399136797
1983-12-11,12.0,10.77972602739726,3.29454957569692,-2.0742756030941796
1983-12-12,16.5,10.783561643835617,3.9048692104001157,1.8115691457642678
1983-12-13,15.0,10.771506849315069,2.639176668543191,1.5893164821417405
1983-12-14,11.2,10.760547945205479,2.3403943245553678,-1.9009422697608476
1983-12-15,13.9,10.756712328767122,2.484169058193115,0.6591186130397633
1983-12-16,15.0,10.774246575342467,2.3843821479952454,1.8413712766622878
1983-12-17,14.8,10.77890410958904,4.528309088634515,-0.507213198223555
1983-12-18,15.0,10.789315068493151,3.9610031525614566,0.24968177894539245
1983-12-19,13.3,10.80986301369863,1.7600899105523242,0.7300470757490467
1983-12-20,20.4,10.80821917808219,2.9255693626071184,6.66621145931069
1983-12-21,18.0,10.782465753424656,2.2133319196847436,5.0042023268906
1983-12-22,12.2,10.783835616438356,2.068522178436646,-0.652357794875003
1983-12-23,16.7,10.788493150684932,1.9005465315568895,4.010960317758178
1983-12-24,13.8,10.79013698630137,1.9777459227288836,1.0321170909697472
1983-12-25,17.5,10.796164383561642,3.220850945559934,3.482984670878424
1983-12-26,15.0,10.80986301369863,2.5539103062905277,1.6362266800108425
1983-12-27,13.9,10.81890410958904,3.2987504889389294,-0.21765459852796898
1983-12-28,11.1,10.823561643835617,2.2669392256208165,-1.9905008694564343
1983-12-29,16.1,10.833972602739724,2.8235906715873322,2.442436725672945
1983-12-30,20.4,10.843835616438355,3.703134050582765,5.853030332978879
1983-12-31,18.0,10.846301369863014,3.8380198953316236,3.315678734805363
1984-01-01,19.5,10.84082191780822,5.165980321511228,3.4931977606805518
